Publication Type,WOS relevance rank,ScorerInits,Authors,Article Title,Source Title,Publication Year,Volume,Issue,Relevant? Y/N,relevantpt2,Second opinion needed?,second opinion note,Plant species,who will split out individual effects in study,lifeform,mating,MicrobeMPH,micr.loc.raw,Micrloc.1,Micrloc.2,micrtax.raw,micrtax.sim1,micrtax.sim2,phen infl micr,phenology of microbes,culture.vsother,culture.sim,strainvcomm.raw,Strainvcomm.1,phen.trait.raw,phen.trait.2,anyeffect,direction.effect.split,direction.grouped,state.relative.too,treatment,reason/s for multiple directions of effects,selection.measured,What fitness components?,raw data available?,Notes,
J,398,AO,"Cvjetkovic, B; Mataruga, M; Isajev, V; Levic, J; Lucic, A; Trkulja, V; Kremenovic, Z",VARIABILITY IN GERMINATION AND GERMINATION DYNAMICS OF DIFFERENTLY TREATED SEEDS OF SERBIAN SPRUCE (PICEA OMORIKA PANCIC/PURKYNE),GENETIKA-BELGRADE,2013,45,1,y,y,n,this paper was really hard to understand - but I think I got the results,Picea omorika (Serbian Spruce),AO,perennial,outcross,unknown,seed,seed,seed,fungi,fungi,fungi,n,n,direct (removal of naturally occurring with fungicide),removed,community,community,germination probability; germination timing,germination prb,y,none,none; earlier,without focal microbe,genotype Veliki Stolac ,no differences in total amount of seeds germinating; untreated seeds germinated faster,n,,,"lack of significance of treatment within population on the probability of germination isn't fully clear to me; but given super high variance of rates reported, I'm pretty sure",
J,398,AO,"Cvjetkovic, B; Mataruga, M; Isajev, V; Levic, J; Lucic, A; Trkulja, V; Kremenovic, Z",VARIABILITY IN GERMINATION AND GERMINATION DYNAMICS OF DIFFERENTLY TREATED SEEDS OF SERBIAN SPRUCE (PICEA OMORIKA PANCIC/PURKYNE),GENETIKA-BELGRADE,2013,45,1,y,y,n,this paper was really hard to understand - but I think I got the results,Picea omorika (Serbian Spruce),AO,perennial,outcross,unknown,seed,seed,seed,fungi,fungi,fungi,n,n,direct (removal of naturally occurring with fungicide),removed,community,community,germination probability; germination timing,germination time,y,earlier,none; earlier,without focal microbe,genotype Srebrenica,no differences in total amount of seeds germinating; untreated seeds germinated faster,n,,,,
J,398,AO,"Cvjetkovic, B; Mataruga, M; Isajev, V; Levic, J; Lucic, A; Trkulja, V; Kremenovic, Z",VARIABILITY IN GERMINATION AND GERMINATION DYNAMICS OF DIFFERENTLY TREATED SEEDS OF SERBIAN SPRUCE (PICEA OMORIKA PANCIC/PURKYNE),GENETIKA-BELGRADE,2013,45,1,y,y,n,this paper was really hard to understand - but I think I got the results,Picea omorika (Serbian Spruce),AO,perennial,outcross,unknown,seed,seed,seed,fungi,fungi,fungi,n,n,direct (removal of naturally occurring with fungicide),removed,community,community,germination probability; germination timing,germination time,y,earlier,none; earlier,without focal microbe,genotype Gostilj,no differences in total amount of seeds germinating; untreated seeds germinated faster,n,,,,
J,398,AO,"Cvjetkovic, B; Mataruga, M; Isajev, V; Levic, J; Lucic, A; Trkulja, V; Kremenovic, Z",VARIABILITY IN GERMINATION AND GERMINATION DYNAMICS OF DIFFERENTLY TREATED SEEDS OF SERBIAN SPRUCE (PICEA OMORIKA PANCIC/PURKYNE),GENETIKA-BELGRADE,2013,45,1,y,y,n,this paper was really hard to understand - but I think I got the results,Picea omorika (Serbian Spruce),AO,perennial,outcross,unknown,seed,seed,seed,fungi,fungi,fungi,n,n,direct (removal of naturally occurring with fungicide),removed,community,community,germination probability; germination timing,germination time,y,earlier,none; earlier,without focal microbe,genotype Veliki Stolac ,no differences in total amount of seeds germinating; untreated seeds germinated faster,n,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Amsinckia menziesii,MW,annual,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Atriplex lentiformis,MW,perennial,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Brassica nigra,MW,annual,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Bromus diandrus,MW,annual,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Bromus madritensis,MW,annual,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,y,increased,increased,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Elymus condensatus,MW,perennial,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Encelia californica,MW,perennial,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,y,increased,increased,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Eriogonum fasciculatum,MW,perennial,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Erodium cicutarium,MW,annual,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Eschscholzia californica,MW,both,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Lupinus bicolor,MW,both,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Luipinus succulentus,MW,annual,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Malosma laurina,MW,perennial,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Penstemon spectabiulis,MW,perennial,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Peritoma arborea,MW,perennial,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Phacelia cicutaria,MW,annual,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Rhus integrifolia,MW,perennial,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Stipa pulchra,MW,perennial,,unknown,seed,seed,seed,Methylobacterium extorquens,bacteria,bacteria,n,n,culture,culture,strain,strain,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Amsinckia menziesii,MW,annual,,unknown,seed,seed,seed,Soil microbial community,mixed,mixed,n,n,direct,direct,community,community,germination proportion,germination prb,y,decreased,decreased,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Atriplex lentiformis,MW,perennial,,unknown,seed,seed,seed,Soil microbial community,mixed,mixed,n,n,direct,direct,community,community,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Brassica nigra,MW,annual,,unknown,seed,seed,seed,Soil microbial community,mixed,mixed,n,n,direct,direct,community,community,germination proportion,germination prb,y,decreased,decreased,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Bromus diandrus,MW,annual,,unknown,seed,seed,seed,Soil microbial community,mixed,mixed,n,n,direct,direct,community,community,germination proportion,germination prb,y,decreased,decreased,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
,444,NG,"Balshor, BJ; Garrambone, MS; Austin, P; Balazs, KR; Weihe, C; Martiny, JBH; Huxman, TE; McCollum, JR; Kimball, S",The effect of soil inoculants on seed germination of native and invasive species,BOTANY,2017,95,5,y,y,n,,Bromus madritensis,MW,annual,,unknown,seed,seed,seed,Soil microbial community,mixed,mixed,n,n,direct,direct,community,community,germination proportion,germination prb,n,none,none,without focal microbe,,"16 host species x 2 inocula (1 strain, 1 soil slurry)",,,,,
